Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,TotalPorchSF,LivAreaRatio,BsmtFinRatio,GaragePerCar,PorchRatio,BathPerRoom,BedroomRatio,RoomPerSqFt,QualPerSqFt,RemodRatio,LivAreaPerRoom,MasVnrRatio,WoodDeckRatio,YearsSinceRemod,GarageAge,KitchenQual_Ord,HeatingQC_Ord,GarageQual_Ord,GarageCond_Ord,BsmtCond_Ord,FireplaceQu_Ord,Functional_Ord,PavedDrive_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,LotShape_Ord,LandSlope_Ord,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,TotalQualScore,Nbhd_GrLivArea_mean,Nbhd_GrLivArea_std,Nbhd_TotalSF_mean,Nbhd_TotalSF_std,Nbhd_LotArea_mean,Nbhd_LotArea_std,Nbhd_OverallQual_mean,Nbhd_OverallQual_std,Nbhd_YearBuilt_mean,Nbhd_YearBuilt_std,Nbhd_Count,GrLivArea_Z,TotalSF_Z,LotArea_Z,OverallQual_Z,YearBuilt_Z,MoSold_sin,MoSold_cos,DecadeBuilt,DecadeRemod,YrSold_minus_YearBuilt,OverallQual_X_TotalBath,GrLivArea_X_TotalBath,OverallQual_X_Fireplaces,GarageCars_X_GarageArea
233,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,483,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,94500,1758,1.5,34,34,1,1,1,30,6,3,5922,10548,10080,0,11832,3090564,34.125,1128326.0625,0,0.5871505056513979,0.0,288.0,0.0,0.25,0.3333333333333333,0.005060728744939271,0.006072874493927126,0.0,164.5,0.3006072874493927,0.0,34,34.0,3,3,3,3,3,1,7,3,1,1,1,4,3,3,3,3,36,1143.1875,155.82863183638622,2011.0625,307.4760627539429,1801.0,193.89584833100471,5.6875,0.478713553878169,1971.4375,1.0307764064044072,16,-0.9959118954945989,-0.8203634918728078,-0.6208444204234539,0.2113323430223639,0.2769876576397373,1.2246467991473532e-16,-1.0,1970,1970,34,9.0,1480.5,6,288
234,20,RL,75.0,10650,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182,ALQ,712,0,894,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1976.0,Unf,1,308,TA,TA,Y,365,0,0,0,0,0,,MnPrv,,0,2,2010,WD,Normal,128200,2096,2.0,34,34,1,1,0,30,6,3,4470,10480,53250,546,9880,4393216,33.199999999999996,1323567.0,365,0.08393578067787062,0.9988826815642458,308.0,0.03426908271523801,0.3333333333333333,0.5,0.00558659217877095,0.00558659217877095,0.0,149.0,0.0,0.03426908271523801,34,34.0,3,3,3,3,4,0,7,3,3,2,5,4,3,3,3,3,36,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-1.3578511660635892,-1.4931142733281202,0.4394509678221826,-0.8046838948035089,-1.9137602910723044,0.8660254037844386,0.5000000000000001,1970,1970,34,10.0,1788.0,0,308
235,60,RL,,7851,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,625,Unf,0,235,860,GasA,Ex,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2,440,TA,TA,Y,288,48,0,0,0,0,,,,0,5,2010,WD,Normal,216500,3260,3.5,8,8,1,1,1,30,7,4,11760,19560,47106,2500,12012,10627600,39.34177215189874,3216980.2531645573,336,0.24961793173713703,0.7259001161440186,220.0,0.04279164544065207,0.3888888888888889,0.4444444444444444,0.00407955124936257,0.0030596634370219276,0.0,217.77777777777777,,0.036678553234844626,8,8.0,4,5,3,3,3,3,7,3,1,6,1,4,3,4,3,4,43,1641.3164556962026,297.6757633908979,2962.987341772152,481.48979523416494,11379.151898734177,4679.548479995796,6.556962025316456,0.7803161003645593,1998.253164556962,10.508199917122555,79,1.0669882975630463,0.6155832955673188,-0.7537902691988239,-0.3128444579040799,0.3255796275717478,0.49999999999999994,-0.8660254037844387,2000,2000,8,21.0,6860.0,12,880
236,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358,Unf,0,125,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,89500,1734,1.5,37,37,1,1,0,18,6,3,5922,10404,10080,1074,11826,3006756,34.125,1128326.0625,0,0.5871505056513979,0.7396694214876033,264.0,0.0,0.25,0.3333333333333333,0.005060728744939271,0.006072874493927126,0.0,164.5,0.611336032388664,0.0,37,37.0,3,3,3,3,3,0,7,3,1,5,1,4,3,3,3,3,33,1143.1875,155.82863183638622,2011.0625,307.4760627539429,1801.0,193.89584833100471,5.6875,0.478713553878169,1971.4375,1.0307764064044072,16,-0.9959118954945989,-0.8981653147622023,-0.6208444204234539,0.2113323430223639,-0.21543484483090677,-0.8660254037844385,-0.5000000000000004,1970,1970,37,9.0,1480.5,0,264
237,20,RL,65.0,8773,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,GasA,Ex,Y,SBrkr,1414,0,0,1414,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2004.0,RFn,2,494,TA,TA,Y,132,105,0,0,0,0,,,,0,5,2010,WD,Normal,185500,3322,2.0,6,6,1,1,0,35,7,4,9898,23254,61411,96,14028,11035684,46.48,2093427.0,237,0.1611579667198541,0.01696113074204947,247.0,0.02701162525643948,0.2857142857142857,0.42857142857142855,0.004240282685512367,0.0049469964664310955,0.0,202.0,0.06925795053003533,0.01504444950991566,6,6.0,4,5,3,3,3,0,7,3,3,6,1,4,3,4,3,4,41,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-0.15395925412315206,0.17913733973546897,-0.3607108398086191,0.1766379281275997,0.534547117548969,0.49999999999999994,-0.8660254037844387,2000,2000,6,14.0,2828.0,0,988
238,60,RL,,9453,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,2003,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,0,594,996,GasA,Ex,Y,SBrkr,1014,730,0,1744,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1993.0,RFn,2,457,TA,TA,Y,370,70,0,238,0,0,,,,0,2,2010,WD,Normal,194500,3197,2.5,17,7,1,1,0,49,7,4,12208,22379,66171,1608,13951,10220809,44.25423728813559,2781709.559322034,678,0.18447218108737043,0.40320962888665995,228.5,0.07171567590437909,0.3125,0.375,0.0040114613180515755,0.0040114613180515755,0.5555555555555556,218.0,0.0,0.039136873281150834,7,17.0,4,5,3,3,3,0,7,3,1,4,1,3,3,4,3,4,43,1595.0169491525423,507.98837522422264,3121.5423728813557,796.5045905886263,9923.796610169491,2262.590869043267,6.322033898305085,0.9366241281601614,1988.5593220338983,13.169022148968512,59,0.2927042307829265,0.09461716961773237,-0.20798661834524834,0.3500762444486319,0.31340751107690085,0.8660254037844386,0.5000000000000001,1990,2000,17,17.5,4360.0,0,914
239,20,RL,93.0,12030,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,3,818,TA,TA,Y,168,228,0,0,0,0,,,,0,12,2007,New,Partial,318000,4206,2.0,0,0,1,1,0,40,8,5,13552,33648,96240,0,16056,17690436,66.07792207792208,3245616.0,396,0.14080292577508105,0.0,272.6666666666667,0.032914969661707254,0.25,0.375,0.004129793510324484,0.00471976401179941,0.0,211.75,0.14985250737463127,0.013963926523148533,0,0.0,4,5,3,3,3,0,7,3,1,1,1,4,3,5,3,5,44,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,-0.5182940447202252,-0.07488757109374139,0.31384141493649514,-0.13038460797264612,0.4727017603698059,-2.4492935982947064e-16,1.0,2000,2000,0,16.0,3388.0,0,2454
240,50,RL,52.0,8741,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94,Unf,0,641,735,GasA,TA,Y,FuseA,798,689,0,1487,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,1,220,TA,TA,Y,0,140,0,0,0,0,,MnPrv,,0,4,2010,WD,Normal,113000,2442,1.5,65,60,1,1,1,24,6,3,8922,14652,52446,282,11670,5963364,30.48,1992639.48,140,0.17009837565774422,0.12771739130434784,220.0,0.01601464195836193,0.1875,0.375,0.004704301075268817,0.004032258064516129,0.07575757575757576,185.875,0.0,0.0,60,61.0,3,3,3,3,2,4,7,3,1,2,1,4,3,3,3,3,37,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.22395272549640993,-0.08833658668498189,-0.21025492830219564,0.39862387924697257,-0.367312555692015,0.8660254037844387,-0.4999999999999998,1940,1950,65,9.0,2230.5,6,220
241,20,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,GasA,Ex,Y,SBrkr,1566,0,0,1566,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008.0,RFn,2,750,TA,TA,Y,144,168,0,0,0,0,,,,0,4,2010,WD,Normal,262500,3882,3.0,2,2,1,1,0,40,7,4,12528,31056,72000,4312,16064,15069924,58.69767441860465,2500355.7209302327,312,0.17398066881457616,0.6879387364390556,375.0,0.034662815242750805,0.375,0.375,0.004467134652201659,0.005105296745373325,0.0,195.75,0.02297383535417996,0.01599822241973114,2,2.0,4,5,3,3,3,0,7,3,3,6,1,4,3,4,3,4,42,1596.6511627906978,294.93743174729593,3360.3255813953488,666.610415228291,7840.872093023256,3742.981201871708,7.337209302325581,0.8060136492243652,2004.9883720930231,3.122948026715322,86,-0.10357311885057886,0.7814054524992146,0.30959768344917643,0.3669909681795981,0.730454977230495,0.8660254037844387,-0.4999999999999998,2000,2000,2,24.0,4698.0,0,1500
242,30,RM,40.0,3880,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329,Unf,0,357,686,GasA,Gd,Y,SBrkr,866,0,0,866,0,0,1,0,2,1,Gd,4,Typ,0,,,,,0,0,,,Y,58,42,0,0,0,0,,,,0,8,2007,WD,Normal,110500,1552,1.0,62,10,1,0,0,45,7,3,4330,7760,19400,987,9725,2408704,26.946902654867255,1281442.424778761,100,0.22313836640041226,0.47889374090247455,0.0,0.02576655501159495,0.2,0.4,0.00461361014994233,0.0057670126874279125,0.8253968253968254,173.2,0.0,0.01494460190672507,10,62.0,4,4,0,0,3,0,7,3,1,5,1,4,3,3,4,3,35,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,-1.0619127013955887,-1.3472670719366826,-1.3369655037996189,-0.169909929628661,0.917804627659331,-0.8660254037844385,-0.5000000000000004,1940,1990,62,5.0,866.0,0,0
243,50,RM,63.0,5000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,GasA,Gd,N,FuseA,889,551,0,1440,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1940.0,Unf,1,352,Fa,TA,Y,0,0,77,0,0,0,,,,0,4,2006,WD,Normal,79000,2332,1.0,106,56,1,1,0,20,6,3,7200,11660,25000,0,9500,5438224,26.946902654867255,2130804.955752212,77,0.28794241151769645,0.0,352.0,0.015396920615876825,0.14285714285714285,0.42857142857142855,0.004163775156141568,0.0034698126301179735,0.4672897196261682,205.71428571428572,0.0,0.0,56,66.0,3,4,2,3,3,0,7,3,1,1,1,4,3,3,3,3,33,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,-0.06873622754631932,-0.4090585080663887,-0.9909105171527499,-0.169909929628661,-0.9497570096546716,0.8660254037844387,-0.4999999999999998,1900,1950,106,5.0,1440.0,0,352
244,160,RL,75.0,10762,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,TA,Y,SBrkr,626,591,0,1217,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1980.0,RFn,1,288,TA,TA,Y,0,28,0,0,0,0,,,,0,4,2009,WD,Normal,120000,2131,1.5,29,29,1,1,1,36,6,4,7302,12786,64572,0,11880,4541161,37.932203389830505,1941135.627118644,28,0.11307256341168818,0.0,288.0,0.0026015051565548637,0.21428571428571427,0.42857142857142855,0.0049261083743842365,0.0049261083743842365,0.0,173.85714285714286,0.0,0.0,29,29.0,3,3,3,3,3,3,7,3,1,1,1,4,3,3,3,4,40,1595.0169491525423,507.98837522422264,3121.5423728813557,796.5045905886263,9923.796610169491,2262.590869043267,6.322033898305085,0.9366241281601614,1988.5593220338983,13.169022148968512,59,-0.7426828736236186,-1.2420522522011455,0.3702980963979526,-0.16628621611310018,-0.6040869965413531,0.8660254037844387,-0.4999999999999998,1980,1980,29,9.0,1825.5,6,288
245,60,RL,,8880,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,Ex,Y,SBrkr,1222,888,0,2110,1,0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2,463,TA,TA,Y,0,130,0,0,0,0,,,,0,5,2010,WD,Normal,205000,3521,3.5,16,8,1,1,1,35,7,4,14770,24647,62160,2780,13958,12397441,44.25423728813559,3365485.7627118644,130,0.23758585744848554,0.7323498419388831,231.5,0.014637991217205269,0.3888888888888889,0.3333333333333333,0.0037896731406916154,0.0033159639981051635,0.47058823529411764,234.44444444444446,0.0,0.0,8,16.0,4,5,3,3,3,2,7,3,1,6,1,3,3,4,3,4,43,1595.0169491525423,507.98837522422264,3121.5423728813557,796.5045905886263,9923.796610169491,2262.590869043267,6.322033898305085,0.9366241281601614,1988.5593220338983,13.169022148968512,59,1.0117776277711534,0.5008844235289109,-0.461124236028865,0.3500762444486319,0.3839840116629204,0.49999999999999994,-0.8660254037844387,1990,2000,16,24.5,7385.0,14,926
246,20,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2,604,TA,TA,Y,197,39,0,0,0,0,,,,0,6,2006,WD,Normal,241500,4321,2.5,18,18,1,1,1,35,6,4,13104,30247,72800,3716,13916,18671041,44.301369863013704,3234405.698630137,236,0.1799826939717335,0.5032502708559047,302.0,0.02269012594942794,0.35714285714285715,0.42857142857142855,0.003203416978109984,0.0037373198077949813,0.0,267.42857142857144,0.05445808862786973,0.018940486491683492,18,18.0,3,4,3,3,3,3,7,3,3,6,1,4,3,3,3,4,41,1727.7808219178082,416.36019550969394,3415.1369863013697,601.1969846127458,11833.630136986301,2682.9986101108825,6.328767123287672,0.7275299635018467,1975.6301369863013,6.703040042720016,73,0.34555086861138395,1.5042636161341172,-0.534139671900603,0.38855064218491675,1.6058417125053384,1.2246467991473532e-16,-1.0,1980,1980,18,17.5,4680.0,7,1208
247,190,RM,69.0,9142,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,GasA,Gd,N,FuseP,908,1020,0,1928,0,0,2,0,4,2,Fa,9,Typ,0,,Detchd,1910.0,Unf,1,440,Po,Po,Y,0,60,112,0,0,0,,,,0,4,2006,WD,Normal,137000,3388,2.0,96,56,1,1,0,48,5,2,11568,20328,54852,0,11460,11478544,32.336283185840706,2852911.0796460174,172,0.21087170512960735,0.0,440.0,0.018812206059280325,0.2,0.4,0.004665629860031105,0.003110419906687403,0.41237113402061853,192.8,0.0,0.0,56,96.0,2,4,1,1,3,0,7,3,1,1,1,4,3,3,2,2,32,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,0.7756368024858122,0.8611315476349322,0.2888749781073673,0.26644966237221873,-0.5347433124737822,0.8660254037844387,-0.4999999999999998,1910,1950,96,12.0,3856.0,0,440
248,20,RL,75.0,11310,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1367,1367,GasA,Ex,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1954.0,Unf,2,451,TA,TA,Y,0,30,0,0,0,0,,,,0,6,2006,WD,Normal,140000,3193,1.0,52,52,1,1,1,30,6,3,8250,19158,67860,0,11724,10195249,32.160000000000004,1801677.7777777778,30,0.12156308018742817,0.0,225.5,0.0026522853859075237,0.16666666666666666,0.3333333333333333,0.003633720930232558,0.00436046511627907,0.0,229.16666666666666,0.0,0.0,52,52.0,3,5,3,3,3,3,7,3,1,1,1,4,3,3,3,3,40,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.15606552873802507,0.6011930917934201,0.3598998786824987,0.35100789687130146,-0.6136299064995966,1.2246467991473532e-16,-1.0,1950,1950,52,6.0,1375.0,6,902
249,60,RL,72.0,11317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,828,0,1668,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2,500,TA,TA,Y,144,68,0,0,0,0,,,,0,9,2007,WD,Normal,180000,3008,2.5,4,4,1,1,0,35,7,4,11676,21056,79219,0,14021,9048064,46.48,2469474.0,212,0.14737586145962184,0.0,250.0,0.01873122459798551,0.2777777777777778,0.3333333333333333,0.004793289394847214,0.004194128220491312,0.0,185.33333333333334,0.06051527860994608,0.012723095953348649,4,4.0,4,5,3,3,3,0,7,3,1,1,1,4,3,4,3,4,41,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,0.4340956413246769,-0.2491554877539005,0.7237918978646679,0.1766379281275997,0.4471075672410664,-1.0,-1.8369701987210297e-16,2000,2000,4,17.5,4170.0,0,1000
250,50,RL,,159000,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958.0,Fin,2,389,TA,TA,Y,0,98,0,0,0,0,,,Shed,500,6,2007,WD,Normal,277000,3977,2.5,49,1,1,1,1,42,7,4,12864,23862,954000,2788,11748,15816529,35.35714285714286,3833701.7142857146,98,0.013484191923321237,0.4823529411764706,194.5,0.0006163483248533029,0.3125,0.5,0.0032634032634032634,0.002797202797202797,0.96,268.0,0.22004662004662004,0.0,1,49.0,4,4,3,3,3,3,7,3,4,3,1,2,1,4,3,4,44,1788.107142857143,467.2437177736495,3482.8928571428573,568.9017580544644,30875.75,34777.37759119239,5.892857142857143,0.9940297973880047,1966.5714285714287,19.305398537673664,28,0.7600590112239303,0.8670040684624837,3.6840203274015697,0.05373182350795561,-0.42212560150078565,1.2246467991473532e-16,-1.0,1950,2000,49,15.0,5360.0,12,778
251,30,RL,55.0,5350,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,1306,0,0,1306,0,0,1,0,3,1,Fa,6,Mod,0,,,,,0,0,,,Y,263,0,0,0,0,0,,GdWo,Shed,450,5,2010,WD,Normal,76500,2034,1.0,70,44,1,0,0,6,4,3,3918,6102,16050,0,5820,4137156,15.155172413793103,1571208.0689655172,263,0.24406652962063166,0.0,0.0,0.04914969164642123,0.14285714285714285,0.42857142857142855,0.0045906656465187455,0.0022953328232593728,0.36619718309859156,186.57142857142858,0.0,0.04914969164642123,44,70.0,2,5,0,0,3,0,4,3,1,1,1,3,3,3,1,3,22,1203.0689655172414,386.6142218851026,2271.7241379310344,695.4491365386845,7360.413793103448,2714.360898799056,5.051724137931035,1.1909367357378586,1931.4310344827586,11.94154192189913,58,0.2655502008728401,-0.3413374006212584,-0.7403854839305559,-0.9364597820028151,0.6621286372948616,0.49999999999999994,-0.8660254037844387,1940,1960,70,3.0,1306.0,0,0
252,120,RM,44.0,4750,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Ex,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2,538,TA,TA,Y,123,0,0,0,153,0,,,,0,12,2007,WD,Family,235000,3736,3.5,1,0,1,1,1,40,7,4,13000,29888,38000,6292,16048,13957696,50.19607843137255,2911362.745098039,276,0.34203325615659863,0.9993646759847522,269.0,0.05809303304567459,0.5833333333333334,0.3333333333333333,0.003075030750307503,0.004920049200492005,0.5,270.8333333333333,0.2958179581795818,0.025889286466007157,0,1.0,4,5,3,3,3,4,7,3,4,6,1,3,2,4,3,4,46,1791.6078431372548,544.5491007588341,3234.5882352941176,844.4855754000913,11809.686274509804,5315.343377394151,6.2745098039215685,1.0213409102263362,1941.549019607843,23.425041067618373,51,-0.3053947718097433,0.5930459126622117,-1.3279214251902156,0.8536364090534448,2.638725569129263,-2.4492935982947064e-16,1.0,2000,2000,1,28.0,5687.5,8,1076
